asin,Title,MainImage,Rating,NumberOfReviews,Items,MoreInfo,unit,category
B0B5RQQ7NM,"Gerber Good Start- Baby Formula Powder, Gentle, Stage 1, 27 oz",https://m.media-amazon.com/images/I/41v28HNSjXL._AC_.jpg,4.6,103 ratings," Modeled after the complete nutrition and gentleness of breastmilk  , Complete nutrition specifically designed with Comforting Probiotic (B; lactis) for digestive health  , Made with 2’-FL HMO, a prebiotic just like one of those found at significant levels in breast milk  , DHA helps support brain and eye development; Non-GMO: Not made with genetically engineered ingredients  , This product has been reviewed for safety and nutrition by FDA and is acceptable for sale in the US  ","Brand: Gerber,Size: 1.75 Pound (Pack of 1),Item Form: Powder,Age Range (Description): Baby",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                Formula
            ,
                 Powder Baby Formula
             "
B00B311J8W,"Gerber Snacks for Baby Arrowroot Biscuits, 5.5 Ounce Pouch (Pack of 4)",https://m.media-amazon.com/images/I/51AhNCJyMAL.jpg,4.8,"6,079 ratings"," ARROWROOT COOKIES: Perfectly sized for babies learning to hold, arrowroot cookies are designed to quickly soften and are easily mashed with or without teeth. Ideal for Crawlers 10 months and up.  , ESSENTIAL VITAMINS and MINERALS: These delicious and easy-to-eat cookies contain 4 essential vitamins and minerals for babies. No artificial flavors or sweeteners, and no high fructose corn syrup.  , NUTRITIOUS SNACKING: Our snacks are crafted to be nutritious with wholesome ingredients like whole grains, yogurt, and real fruit and veggies. No artificial flavors, sweeteners or synthetic colors ever.  , GERBER GOODNESS: Our foods start with whole ingredients like real fruits, veggies, and grains to help nourish your baby right from the start, from infant formula to baby food to snacks and toddler food.  , NUTRITION FOR GROWING: Like your baby, we're always growing and learning. More than ever we're committed to being your partner in parenthood with quality ingredients, nutritious food and expert guidance.  ",,,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Snack Foods
             "
B00BPETT5M,"Gerber Pasta Stars with Chicken & Vegetables, 6 Ounce (Pack of 6)",https://m.media-amazon.com/images/I/51b1Ll3i38L.jpg,4.6,"5,700 ratings", They're the perfect little size for your little toddler  ,," Flavor: , Pasta Stars with Chicken and Vegetables ","
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Meals
             "
B07WG9XMBV,Happy Tot Organics Stage 4 Fiber & Protein 4 Flavor Variety Pack (Pack of 16),https://m.media-amazon.com/images/I/51K9RaxtdBS.jpg,4.7,"3,309 ratings"," Fiber & Protein: Especially good for picky eaters, our Fiber & Protein pouches are a mix of organic fruits & vegies Fiber helps support the digestive system Protein is a key building block for growing bodies These pouches have both!  , Stage Four Eaters: The most important aspect of food for the toddler years is the quality–the types of carbs, Protein, and fat, as well as the vitamins and minerals, in the foods you feed your baby & Happy Tot's Stage 4 foods are great for picky eaters!  , Happy Tot: Our trusted, organic toddler pouches, snacks and mealtime solutions offer nutrition your little one needs - like fiber, protein, veggies and more – in flavors even picky eaters will love  , Happy Family Organics: We are on a mission to change the trajectory of children's health through nutrition; We provide age and stage appropriate premium organic food products for baby, tot, kid, and mama  , Our Happy Promise: All products are certified USDA organic, made with non-GMO ingredients grown without the use of toxic persistent pesticides and in packaging made without BPA, BPS, or phthalates  ",,,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Meals
             "
B07BJJ55J5,"PediaSure Grow & Gain Non-GMO and Gluten-Free Shake Mix Powder, Nutritional Shake For Kids, With Protein, Probiotics, DHA, Antioxidants*, and Vitamins & Minerals, Chocolate (24 servings – 3 cans)",https://m.media-amazon.com/images/I/51ReLpKclGS.jpg,4.6,"1,813 ratings"," Helps kids catch up on growth in just 8 weeks  , IMMUNE SUPPORT FOR KIDS: Complete, Balanced Nutrition with 6g protein, Probiotics, and 23 vitamins and minerals including antioxidants (Vitamins C & E and selenium)  , MADE WITH NON-GMO INGREDIENTS  , MIX WITH WATER: An easy-to-make nutrition shake for kids available in 3 great flavors  ","Brand: Pediasure Powder,Flavor: Chocolate,Weight: 3.29 Pounds,Protein: 6 Grams,Item Form: Powder",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                Beverages
            ,
                 Nutritional Shakes
             "
B09B2NDG2R,"PediaSure Grow & Gain with 2ââ‚¬â„¢-FL HMO Prebiotic, Kids Nutrition Shake, Vitamins C, E, B1, B2, Non-GMO, Vanilla, Bottle, 8 Fl Oz, 24 Count",https://m.media-amazon.com/images/I/51Y3I6p6XDL.jpg,4.8,808 ratings," HAS 2'-FL HMO PREBIOTIC: Also contains more* vitamin C to promote cell health, vitamin E to support cell membranes, and vitamin B1 & B2 for energy metabolism than regular PediaSure Grow & Gain  , KIDS NUTRITIONAL SHAKES FOR GROWTH: Designed to complement a diet for kids who are behind on growth and need to gain weight  , 7 KEY NUTRIENTS FOR IMMUNE SUPPORT: Nutrition to help support kids’ immune systems with protein, zinc, vitamins A & D, and antioxidants (vitamins C & E and selenium)  , COMPLETE, BALANCED NUTRITION: A kids nutritional shake with 27 essential vitamins & minerals, 7g protein; it’s also non-GMO, gluten-free, has no artificial growth hormones, and has 32mg of DHA omega-3  , CLINICALLY PROVEN§ GROWTH: PediaSure Grow & Gain helps kids grow out of at-risk weight percentiles in just 8 weeks with 2 bottles of PediaSure a day||  ","Brand: PediaSure,Flavor: Vanilla,Weight: 1.5 Pounds,Item Form: Liquid,Package Weight: 6.96 Kilograms",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                Beverages
            ,
                 Nutritional Shakes
             "
B0844PB166,"Baby Bellies Organic Softcorn Baby Snack, Banana, Pack of 7 Individual Snack Packs, 0.28 Ounce",https://m.media-amazon.com/images/I/41zmhCTSqaL._AC_.jpg,4.6,929 ratings," Organic Banana Softcorn Snacks: These organic soft puffed corn snacks are sprinkled with banana and melt easily in the mouth to encourage safe self-feeding; Suitable for children from 10 months of age  , Age-appropriate: These snacks are specially designed to support natural child progression, helping encourage palate and motor skill development so parents can naturally nurture happy little people  , Food Discovery: Our Baby Bellies range is for babies from 7 months and up (Tasty Textures) and 10+ months (More to Explore); They're perfect for the early stages of a life-long food discovery journey  , Exploring First Foods: Our Baby Snacks introduce subtle new flavors and textures, with soft shapes that are perfect for your baby to hold in their tiny hands and begin developing their motor skills  , Natural and Certified Organic: We make the best possible foods we can for babies and toddlers, ensuring they are appropriate and safe for growing little bellies; Our snacks are all natural and Certified Organic  ",,,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Snack Foods
             "
B0781YXH8S,"Gerber Good Start Baby Probiotic Drops with Vitamin D, Soothe, 0.34 Ounce",https://m.media-amazon.com/images/I/41bVjDlaQdL.jpg,4.7,"4,866 ratings"," Comforting probiotics: these non-GMO drops feature comforting probiotics that are effective in helping reduce crying time and spit-ups, shown to provide health benefits in infants when taken daily  , Ease fussiness: this formula was designed to help ease colic, excessive crying & fussiness for babies, and includes 100% of the daily vitamin D they need to help to promote healthy bone development.Keep out of reach of children  , For developing tummies: probiotics contribute to a baby’s developing gut microbiota. Addressing issues such as colic, excessive crying & spit-ups, see the difference probiotics can make for your baby  , Easy for you and baby: it works best when given daily, mixed with breast milk or formula—and can also be given on the breast or by spoon.  , The health and safety of your little one has been and will always be Gerber’s highest priority. We're a leader in infant nutrition, not just because we grow food that will feed your little one, but also because we know what nourishment your little one needs  ",," Flavor: , Vitamin D Probiotic Drops ","
                Baby Products
            ,
                Feeding
            ,
                 Baby Foods
             "
B003WFISHW,"Gerber Pick-ups Cheese & Spinach Ravioli, 6 Ounce (Pack of 8)",https://m.media-amazon.com/images/I/51dD-5gloXL.jpg,4.6,"4,660 ratings",,," Flavor: , Cheese & Spinach Ravioli ","
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Meals
             "
B081QWVTDB,"HAPPY BABY Organic Strawberry & Beet Teether Crackers, 1.7 OZ",https://m.media-amazon.com/images/I/51aS6PnloML.jpg,4.5,706 ratings," Made for crawling baby  , Easily dissolving, no mess!  , Soft on developing gums  , Certified USDA Organic; Non-GMO Project Verified; Gluten free  , No added sugar, preservatives, colors or artificial flavors  ","Brand: Happy Baby,Weight: 0.11 Pounds,Age Range (Description): Baby,Product Care Instructions: Machine Wash",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Snack Foods
             "
B077NRDJKB,"Earth's Best Non-GMO Soy Plant Based Infant Powder Formula with Iron, Omega-3 DHA & 6 ARA, 21 oz.",https://m.media-amazon.com/images/I/51KPFskbA7L._AC_.jpg,4.3,803 ratings," One 1 oz. container of Earth's Best Non-GMO Soy Plant Based Infant Powder Formula with Iron, Omega-3 DHA & 6 ARA  , Made with protein, carbohydrates, vitamins, minerals & essential fatty acids (DHA & ARA) to help support baby’s brain & eye development  , For baby's first 12 months  , Soy Plant Based recipe crafted with non-GMO ingredients  , Nourishes your little one without any artificial colors or flavors  ","Brand: Earth's Best,Size: 1.31 Pound (Pack of 1),Item Weight: 1.31 Pounds,Allergen Information: Gluten Free,Item Form: Powder",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                Formula
            ,
                 Powder Baby Formula
             "
B07YMD4M82,"Pure Bliss by Similac Toddler Drink with Probiotics, Starts with Fresh Milk from Grass-Fed Cows, Non-GMO Toddler Formula, 24.7 ounces",https://m.media-amazon.com/images/I/5181G+RcLvL._AC_.jpg,4.6,711 ratings," WITH PROBIOTICS: Pure Bliss by Similac Toddler Drink is thoughtfully crafted nutrition with probiotics for digestive health  , NO COMPROMISE: With NO artificial growth hormones, antibiotics, or palm olein oil, and it’s non-GMO  , FOR BRAIN DEVELOPMENT: Pure Bliss has DHA, a key nutrient to support brain development  , FROM THE MAKERS OF SIMILAC: Thoughtfully crafted nutrition that starts with fresh milk from grass-fed cows  , MAKES 17 (8-FL-OZ) SERVINGS: One 24.7-oz can of Pure Bliss by Similac Toddler Drink makes approximately 17 (8-fl-oz) servings  ","Brand: Similac,Size: 1.54 Pound (Pack of 1),Item Weight: 1.5 Pounds,Allergen Information: Milk, Soy, Non-GMO,Item Form: Powder"," Unit Count: , 24.7 ","
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                Formula
            ,
                 Powder Baby Formula
             "
B00975HY8U,"Happy Creamies Baby Organics Creamies Freeze-Dried Veggie & Fruit Snacks with Coconut Milk, Apple Spinach Pea & Kiwi, 1 Ounce (Pack of 8)",https://m.media-amazon.com/images/I/51zz-hx+wCL.jpg,4.8,"1,272 ratings"," Coconut Creamies: For melt-in-your-mouth yumminess, reach for these delicious non-dairy drops HAPPYBABY Creamies baby & Toddler Snacks are made with organic fruits, veggies & coconut milk Each bag is at least 40% veggies, so grab a handful & smile  , Organic Snacks For Baby: HAPPYBABY goes beyond baby food with delicious, Superfood Puffs & freeze-dried coconut milk snacks Babies may be ready for our delicious snacks when they can crawl on their hands & knees, without their tummy touching the ground  , Happy Baby: We provide organic, delicious options for your baby's nutritional journey; Happy Baby offers baby food pouches, organic cereals, teething wafers, baby snacks and more made for your little one  , Happy Family Organics: We are on a mission to change the trajectory of children's health through nutrition; We provide age and stage appropriate premium organic food products for baby, tot, kid, and mama  , Our Happy Promise: All products are certified USDA organic, made with non-GMO ingredients grown without the use of toxic persistent pesticides and in packaging made without BPA, BPS, or phthalates  ","Brand: Happy Creamies,Flavor: Apple Spinach Pea Kiwi,Weight: 0.5 Pounds,Size: 1 Ounce (Pack of 8),Number of Pieces: 8",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Snack Foods
             "
B084RGNDZV,Serenity Kids 6+ Months Certified Organic Baby Food Pouches Veggie Puree | No Sugary Fruits or Added Sugar | Allergen Free | 3.5 Ounce BPA-Free Pouch | Variety Pack | 8 Count,https://m.media-amazon.com/images/I/514-8qjYNlL.jpg,4.5,"2,531 ratings"," CONTAINS 8 POUCHES: Receive 2 each of of USDA certified organic savory veggie baby food purees made from organic squashes, roots, sweet potato and butternut squash.  , PERFECT SAVORY BLENDS: Contains more protein and fats than sugar so your little one gets the most nutrition per bite, while also expanding their palate to richer, more savory flavors.  , NO SUGARY FRUITS: With no added sugars or sugary fruits, our veggie-first baby pouch meals are an ideal way to expand your baby’s palate!  , MINDFULLY MADE: Crafted to mimic the macronutrients of breast milk with ethically sourced meats, healthy fats, organic vegetables, and no artificial flavors or allergens.  , CLEAN LABEL PROJECT PURITY AWARD WINNER: This certification verifies rigorous ingredient testing for over 200 contaminants, including chemicals of concern and industrial and environmental toxins and contaminants (like heavy metals, pesticide residues, and plasticizers).  , RECYCLE YOUR POUCHES: Create a TerraCycle account and start collecting finished Serenity Kids baby food pouches in the freezer to prevent any odors. When ready, place the collection into any box you have at home and log into your account to download and print a pre-paid shipping label. Seal your collection box, tape on the printed shipping label, and send it via UPS to be recycled. Feel good knowing that TerraCycle gives your pouches a second life!  , FAMILY OWNED COMPANY: We're here for you and your little one! If you have any questions, concerns or feedback, please reach out to us!  ","Brand: Serenity Kids,Item Form: Paste,Age Range (Description): Baby,Flavor: Variety: Organic Savory Veggies,Weight: 3.5 Ounces"," Style: , Organic Veggies Variety Pack (8 count) ","
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Meals
             "
B08S6SPVL5,"Serenity Kids 6+ Months Grain Free Puffs Toddler & Baby Snack | No Added Sugar, Gluten & Rice Free, Allergen Free | Made with Organic Cassava, Veggies, and Herbs | Variety Pack | 6 Count",https://m.media-amazon.com/images/I/419n0srhDEL.jpg,4.5,"2,098 ratings"," GRAIN FREE GOODNESS: Cassava is a complex carb that naturally contains vitamins (like vitamin c) & antioxidants (including anti-inflammatory phenolic compounds), high in resistant starch and fiber so it can promote gut health. The cassava flour that we use is not only organic, but it is also Fair Trade Certified, gluten-free certified, non-allergenic, nut and grain free, non-gmo and Kosher certified.  , FAMILY OWNED COMPANY: We're here for you and your little one! If you have any questions, concerns or feedback, please reach out to us!  , PERFECT SAVORY BLENDS: Our puffs are savory and help introduce vegetable flavors that are sometimes pushed away at the dinner table. Parents can feel good about feeding these to their little ones because the puffs have ZERO grams of sugar and no nutrient poor ingredients like rice or wheat. It is crucial to introduce savory flavors during a baby’s flavor window.  , ETHICALLY SOURCED: Our 100% USDA Organic Cassava Flour is World Fair Trade Organization Certified and comes from over 1,100 farms in Nicaragua. Fair Trade Certified means that the product is made in compliance with the 10 Principles of Fair Trade which covers human and labour rights. In doing so, we are able to help create opportunities for entrepreneurs to build their businesses, children to go to school, farmers to feed their communities, and families to end the cycle of generational poverty.  , CERTIFIED GLUTEN FREE: Our Grain Free Puffs are made with gluten-free ingredients and certified gluten free by the Gluten-Free Certification Organization (GFCO). The GFCO is an independent third party certifying agency who reviews ingredients and manufacturing facilities to ensure they are compliant with gluten-free standards.  , OLIVE OIL FOR HEALTHY FATS: Vegetarian and vegan-friendly certified organic olive oil is a great source of healthy monounsaturated fats and antioxidants. Little ones need fat because they have high energy needs, but little room in their tummies. Fat is energy and that energy is needed! Fat also helps little bodies absorb the nutrients needed to make brain development and growth happen.  , WHEN CAN I GIVE MY KID PUFFS? Babies and toddlers can start eating puffs when they can sit independently, use pincer grasp to self feed, crawl with their stomach off the ground, or use their jaws to mash food between gums, typically around 7 months and up. Our puffs begin to dissolve when they interact with saliva, so no teeth are needed to eat them. However, with all foods, we recommend that a child not be left unattended while feeding.  ","Brand: Serenity Kids,Flavor: Carrot/Broccoli/Tomato Variety Pack,Specialty: Fair-trade,External Testing Certification: Certified Organic, Certified Gluten Free, Certified Non-GMO, Certified Kosher,Package Weight: 0.74 Kilograms",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Snack Foods
             "
B081BHT3YJ,"Nestle NIDO Fortificada Dry Milk, 3.52 lbs., 2 Count",https://m.media-amazon.com/images/I/51fP5vkIFbL.jpg,4.6,403 ratings, Instant milk powder  ,"Brand: Nido,Flavor: Fortificada,Weight: 12.6 Ounces,Item Form: Powder,Package Weight: 4.51 Kilograms",,"
                Baby Products
            ,
                Feeding
            ,
                Baby Foods
            ,
                 Formula
             "
